Moeda,Data Entrada,Data Saída,Entrada,Saída,Lucro (%),RSI,EMA_diff,MACD_diff,Volume_relativo,BB_position
BTC/USDT,2025-03-04 17:00:00,2025-03-09 22:00:00,85437.2,80347.9,-5.96,50.97675796686346,0.015243708441901793,305.8114087794868,1.3724619715501731,0.8108872559630781
BTC/USDT,2025-03-10 09:00:00,2025-03-10 18:00:00,82503.2,77647.0,-5.89,46.43613913376209,0.0028042908259658427,177.30262477474741,2.239149919122036,0.6060526037275047
