Moeda,Data Entrada,Data Saída,Entrada,Saída,Lucro (%),RSI,EMA_diff,MACD_diff,Volume_relativo,BB_position
XRP/USDT,2025-05-03 14:00:00,2025-05-06 07:00:00,2.21178,2.09892,-5.1,52.9415309505034,0.0038965250382983845,0.00018854589673049718,1.8626618267085473,0.7017835124798532
