Moeda,Data Entrada,Data Saída,Entrada,Saída,Lucro (%),RSI,EMA_diff,MACD_diff,Volume_relativo,BB_position
ETH/USDT,2025-04-04 08:00:00,2025-04-06 16:00:00,1828.26,1731.31,-5.3,57.04616496319646,0.013420986364124149,5.467053245942188,1.5679374588690869,0.980286377370717
ETH/USDT,2025-04-06 17:00:00,2025-04-06 20:00:00,1684.8,1574.65,-6.54,19.88521765878491,-0.04471614597289322,-9.779481088411835,3.840323163481767,-0.29257392833279594
ETH/USDT,2025-04-06 21:00:00,2025-04-07 06:00:00,1587.88,1431.02,-9.88,18.286642813520558,-0.06154472874448972,-21.69616778234034,2.0220425083632554,-0.0030375308289442788
ETH/USDT,2025-04-07 13:00:00,2025-04-08 19:00:00,1550.47,1466.96,-5.39,44.20264491606794,0.011619718023756056,7.642254757665349,1.8426800689532563,0.5340867350285435
ETH/USDT,2025-04-09 07:00:00,2025-04-09 17:00:00,1483.39,1632.62,10.06,47.46143625104962,0.010355737413310678,3.0847371859529957,1.3227193950456835,0.5215230651404402
ETH/USDT,2025-04-09 18:00:00,2025-04-10 15:00:00,1627.9,1496.0,-8.1,72.08995043001872,0.07414247428643293,20.90007204891419,1.6447941655816958,1.1749266721626226
ETH/USDT,2025-04-11 08:00:00,2025-04-22 21:00:00,1551.28,1753.83,13.06,51.02408173407729,0.0043937996328743765,4.030330863061568,1.1389323477465052,0.7218811453431209
