Moeda,Data Entrada,Data Saída,Entrada,Saída,Lucro (%),RSI,EMA_diff,MACD_diff,Volume_relativo,BB_position
SOL/USDT,2025-04-07 06:00:00,2025-04-07 14:00:00,97.135,107.484,10.65,15.95885978734168,-0.0797593073838971,-0.7459534883262289,2.477560356262205,-0.013245616885748657
SOL/USDT,2025-04-07 15:00:00,2025-04-09 17:00:00,106.655,119.35,11.9,50.92127613916379,0.023912274424009186,1.2075395355550707,1.0262151153314658,0.73772778302107
SOL/USDT,2025-04-09 18:00:00,2025-04-10 15:00:00,117.666,109.589,-6.86,71.60386092240849,0.07780194271699191,1.4190782989044313,2.0262741028431224,1.156239652701191
